movement_id,store_id,product_id,movement_datetime,movement_type,quantity_delta
51358,3,56,2024-04-15 17:21:04,sale,-4
51359,2,138,2024-01-13 08:09:26,inbound,33
51360,3,10,2024-08-30 12:42:36,inbound,21
51361,9,186,2024-03-15 17:11:53,inbound,30
51362,9,137,2024-02-07 09:55:08,adjustment,-1
51363,5,260,2025-08-28 18:52:33,sale,-5
51364,8,130,2024-11-22 20:10:46,sale,-1
51365,8,7,2024-04-08 09:36:45,adjustment,-2
51366,4,216,2025-01-17 23:01:07,inbound,38
51367,5,8,2024-01-14 11:34:17,sale,-2
51368,3,220,2024-11-24 12:46:25,inbound,12
51369,12,112,2024-05-16 18:10:35,inbound,12
51370,9,286,2024-07-28 17:28:41,sale,-5
51371,4,100,2025-06-01 07:02:42,inbound,31
51372,8,114,2025-03-17 13:19:07,sale,-5
51373,12,236,2024-03-31 23:27:50,inbound,38
51374,2,73,2024-07-22 22:30:43,sale,-3
51375,6,80,2024-09-30 17:21:32,sale,-4
51376,4,278,2024-10-28 02:43:13,inbound,28
51377,7,74,2024-12-13 12:26:11,inbound,45
51378,2,30,2024-06-03 17:48:04,sale,-4
51379,5,238,2024-01-12 19:48:33,return,2
51380,3,32,2025-07-06 19:26:00,sale,-3
51381,2,23,2025-08-08 08:46:10,sale,-5
51382,4,290,2024-02-20 21:52:13,sale,-2
51383,7,283,2024-03-07 02:36:26,return,1
51384,11,184,2024-07-15 11:30:25,sale,-2
51385,9,223,2024-06-14 22:51:49,adjustment,0
51386,1,266,2024-10-25 16:34:23,sale,-4
51387,10,88,2024-07-08 15:38:30,inbound,29
51388,3,37,2024-07-24 18:59:35,inbound,39
51389,8,58,2024-09-14 07:46:11,sale,-3
51390,3,57,2024-01-11 07:55:43,sale,-4
51391,12,139,2025-07-05 01:05:26,return,2
51392,8,81,2025-04-11 05:24:55,sale,-4
51393,4,127,2025-06-12 08:35:52,sale,-2
51394,9,223,2024-06-05 11:16:16,sale,-1
51395,9,30,2024-04-27 16:03:20,sale,-4
51396,10,287,2024-07-03 17:30:33,adjustment,-1
51397,3,223,2025-06-07 15:31:44,return,2
51398,2,289,2024-04-10 03:57:12,inbound,32
51399,10,64,2025-04-27 12:48:55,sale,-2
51400,6,84,2024-01-15 08:10:46,sale,-4
51401,7,65,2025-07-14 07:56:59,sale,-4
51402,10,201,2024-02-22 04:20:12,sale,-1
51403,2,260,2024-07-16 22:32:51,sale,-2
51404,4,238,2025-01-29 11:44:26,sale,-5
51405,9,217,2025-01-30 00:38:08,sale,-1
51406,11,258,2025-08-21 04:12:59,sale,-5
51407,11,289,2024-04-14 23:15:02,inbound,50
51408,5,117,2025-05-27 00:15:56,sale,-5
51409,5,230,2025-01-08 12:30:55,sale,-5
51410,7,296,2024-10-29 16:58:46,inbound,25
51411,8,66,2024-12-01 19:15:14,sale,-3
51412,8,280,2024-10-09 21:20:18,sale,-5
51413,3,151,2025-01-13 06:41:02,inbound,27
51414,9,271,2024-08-15 09:05:35,inbound,47
51415,6,293,2024-04-18 09:04:03,sale,-2
51416,7,97,2024-10-24 00:32:58,inbound,27
51417,1,43,2025-01-08 18:31:35,inbound,17
51418,1,13,2025-02-22 13:10:59,sale,-2
51419,10,197,2024-02-08 18:59:16,adjustment,-3
51420,7,133,2025-03-14 06:07:25,sale,-1
51421,12,248,2024-08-21 08:24:07,inbound,24
51422,4,66,2024-06-03 18:40:26,inbound,14
51423,6,147,2024-02-07 12:50:56,inbound,5
51424,4,32,2025-01-22 02:28:39,inbound,28
51425,12,127,2025-05-09 14:11:10,inbound,14
51426,10,282,2024-11-06 14:14:21,sale,-1
51427,6,29,2025-01-29 11:42:03,sale,-3
51428,10,143,2025-07-05 22:33:57,sale,-2
51429,5,110,2025-06-18 11:07:51,inbound,50
51430,10,259,2024-02-21 15:21:12,sale,-4
51431,9,105,2024-10-26 13:04:44,sale,-5
51432,7,116,2025-06-22 20:23:20,sale,-3
51433,11,7,2025-03-23 03:31:34,sale,-5
51434,8,102,2024-04-13 10:11:08,return,2
51435,2,77,2024-07-14 01:24:07,adjustment,-3
51436,9,248,2024-10-13 03:04:57,sale,-5
51437,3,50,2024-12-10 06:52:27,sale,-4
51438,6,296,2024-05-29 16:05:46,inbound,45
51439,4,37,2024-06-29 09:25:03,adjustment,-2
51440,12,83,2024-04-12 11:19:58,sale,-3
51441,3,228,2024-12-31 06:25:12,sale,-3
51442,2,58,2025-08-13 13:11:33,sale,-2
51443,7,128,2024-12-10 09:16:02,sale,-3
51444,11,73,2024-01-26 16:10:46,inbound,10
51445,2,41,2024-02-24 22:04:11,inbound,10
51446,5,143,2024-02-02 06:58:32,inbound,15
51447,8,7,2025-07-16 00:34:18,adjustment,3
51448,1,176,2024-11-29 17:37:55,inbound,37
51449,4,297,2024-08-30 15:15:23,sale,-1
51450,8,118,2024-02-14 19:14:27,sale,-1
51451,7,167,2024-02-20 06:04:20,sale,-4
51452,5,196,2024-10-01 01:01:28,inbound,19
51453,5,140,2025-07-18 23:45:23,inbound,28
51454,1,197,2024-07-18 22:52:47,inbound,11
51455,12,73,2025-08-03 03:32:14,sale,-3
51456,6,119,2024-06-26 13:29:53,adjustment,-1
51457,9,134,2024-08-15 23:12:27,inbound,30
51458,3,280,2024-07-18 03:50:31,adjustment,-1
51459,8,28,2024-08-03 21:44:40,adjustment,-2
51460,3,228,2025-01-13 18:08:26,sale,-5
51461,4,130,2024-04-01 21:37:49,adjustment,-2
51462,5,102,2024-10-24 21:34:48,sale,-1
51463,2,38,2025-06-02 13:42:05,sale,-5
51464,9,208,2025-02-01 11:44:22,sale,-5
51465,2,97,2024-04-17 08:39:33,sale,-3
51466,3,294,2024-04-04 19:32:09,inbound,42
51467,10,174,2025-01-08 22:02:34,inbound,26
51468,7,77,2024-01-27 02:21:09,inbound,15
51469,8,192,2025-01-08 22:30:33,sale,-1
51470,5,49,2025-03-18 18:20:35,sale,-1
51471,4,283,2024-07-12 03:39:50,inbound,30
51472,7,57,2025-05-09 02:41:01,sale,-5
51473,1,16,2024-11-05 09:12:55,sale,-5
51474,9,31,2024-03-15 12:37:34,sale,-3
51475,4,10,2025-06-01 20:50:31,sale,-2
51476,8,244,2024-08-01 05:58:37,inbound,48
51477,2,229,2025-04-08 11:29:57,return,2
51478,10,201,2024-03-12 20:43:19,sale,-5
51479,12,205,2024-02-13 04:17:17,sale,-3
51480,8,281,2024-06-25 08:29:48,sale,-1
51481,8,40,2024-07-05 12:47:30,inbound,13
51482,11,79,2024-08-14 21:02:12,sale,-2
51483,9,295,2024-09-16 19:25:00,sale,-5
51484,4,33,2025-04-06 10:31:18,inbound,12
51485,11,145,2024-11-29 05:24:35,inbound,45
51486,3,152,2024-07-25 05:34:33,return,2
51487,8,143,2025-01-01 10:55:47,sale,-4
51488,10,208,2024-03-19 12:59:47,return,1
51489,9,80,2025-01-18 05:44:50,return,2
51490,11,83,2024-10-20 05:26:38,inbound,45
51491,1,139,2024-06-12 09:14:11,inbound,24
51492,10,57,2025-06-20 23:41:18,sale,-2
51493,10,261,2024-05-09 14:42:36,adjustment,-3
51494,10,211,2025-05-12 07:53:08,sale,-4
51495,2,27,2024-01-17 09:47:42,sale,-5
51496,1,198,2025-04-02 22:45:02,sale,-2
51497,6,15,2025-05-25 16:24:42,inbound,46
51498,4,202,2024-03-17 22:40:42,sale,-3
51499,9,9,2024-11-08 23:06:07,inbound,35
51500,1,160,2024-03-22 11:03:22,sale,-2
51501,4,76,2025-04-29 08:16:59,sale,-4
51502,7,148,2024-06-13 07:04:30,sale,-1
51503,1,61,2025-05-05 05:43:58,inbound,24
51504,7,224,2025-03-24 15:36:09,sale,-2
51505,11,199,2025-05-16 03:16:53,sale,-3
51506,9,191,2024-03-02 23:50:35,inbound,29
51507,12,3,2025-06-10 08:42:17,sale,-5
51508,3,20,2024-07-17 21:41:18,inbound,12
51509,4,82,2024-03-25 18:58:15,sale,-3
51510,8,148,2025-03-13 06:13:59,adjustment,-2
51511,2,69,2024-05-02 21:18:24,sale,-2
51512,7,156,2025-08-18 23:50:14,return,3
51513,1,207,2024-03-28 04:26:30,return,1
51514,8,269,2024-08-25 11:35:52,inbound,18
51515,9,297,2025-04-15 17:53:57,return,1
51516,12,18,2025-03-01 11:34:28,sale,-5
51517,12,29,2024-11-21 16:13:13,sale,-3
51518,2,140,2025-05-24 22:31:11,sale,-5
51519,6,224,2024-12-04 05:16:41,sale,-2
51520,1,224,2025-01-12 19:31:08,return,1
51521,10,115,2024-06-02 10:13:26,sale,-3
51522,5,195,2025-06-22 19:42:43,inbound,9
51523,9,32,2025-06-24 09:22:08,inbound,40
51524,7,189,2024-03-15 22:30:37,sale,-1
51525,5,88,2024-10-14 15:36:54,sale,-3
51526,2,5,2024-03-12 20:38:38,inbound,16
51527,5,35,2025-03-16 10:40:16,return,1
51528,7,25,2024-11-13 04:15:06,sale,-3
51529,12,244,2024-12-05 11:27:47,sale,-1
51530,3,298,2024-12-20 11:22:30,adjustment,0
51531,4,211,2025-07-17 10:55:24,sale,-4
51532,2,278,2024-07-09 01:16:30,sale,-2
51533,2,228,2024-06-24 06:14:30,inbound,7
51534,8,253,2025-08-04 04:46:00,inbound,44
51535,1,145,2024-04-28 21:38:20,sale,-3
51536,6,233,2025-03-24 11:52:33,inbound,38
51537,1,131,2024-01-09 06:30:11,inbound,12
51538,3,75,2024-08-30 20:46:22,inbound,50
51539,9,295,2025-07-09 11:14:02,sale,-3
51540,8,271,2024-08-04 10:54:53,sale,-5
51541,3,106,2024-03-29 06:42:36,sale,-5
51542,1,14,2025-03-03 02:16:58,inbound,14
51543,3,237,2024-06-11 11:37:25,inbound,16
51544,2,116,2024-07-05 15:46:46,sale,-2
51545,3,71,2024-06-09 20:24:02,sale,-2
51546,4,19,2025-01-28 19:10:03,adjustment,-3
51547,5,115,2025-06-29 03:41:57,sale,-1
51548,3,225,2024-03-11 14:32:07,sale,-1
51549,8,209,2025-02-07 21:26:42,inbound,6
51550,4,9,2025-04-08 19:56:36,sale,-5
51551,11,54,2025-05-18 21:36:38,sale,-3
51552,10,109,2024-07-22 02:03:00,sale,-2
51553,8,243,2025-01-22 09:19:07,inbound,8
51554,5,278,2024-04-02 18:00:52,adjustment,-1
51555,7,230,2025-02-28 14:54:10,sale,-1
51556,11,32,2025-03-22 19:29:55,inbound,28
51557,9,274,2024-08-07 19:09:09,inbound,13
51558,5,42,2025-04-18 22:36:17,sale,-3
51559,7,260,2024-03-12 10:41:08,return,2
51560,7,224,2024-09-25 09:02:34,sale,-1
51561,4,101,2025-01-14 05:53:10,inbound,34
51562,4,181,2025-01-05 16:41:17,sale,-4
51563,6,11,2025-01-06 19:27:33,sale,-2
51564,3,215,2024-02-03 10:42:43,adjustment,-1
51565,3,44,2025-02-18 03:48:08,sale,-2
51566,3,156,2024-08-05 19:31:24,inbound,18
51567,3,250,2024-07-23 23:56:59,sale,-5
51568,1,249,2024-01-08 06:54:37,inbound,11
51569,4,198,2025-04-28 14:10:28,inbound,39
51570,7,106,2025-03-02 21:07:03,sale,-3
51571,12,38,2024-01-28 14:55:08,return,1
51572,3,247,2024-11-08 00:51:31,inbound,39
51573,2,180,2025-03-20 11:35:26,sale,-2
51574,9,158,2024-02-23 12:32:18,sale,-3
51575,3,197,2024-02-05 07:33:18,sale,-1
51576,9,211,2025-04-25 20:17:11,inbound,30
51577,6,145,2025-03-16 18:20:50,sale,-1
51578,8,134,2025-01-06 08:25:26,inbound,25
51579,1,199,2025-06-29 21:47:33,adjustment,-2
51580,2,67,2024-03-05 03:01:20,sale,-2
51581,10,5,2024-12-04 04:06:35,sale,-2
51582,10,214,2025-03-23 09:44:17,sale,-4
51583,3,144,2024-06-23 14:42:29,inbound,35
51584,11,109,2024-02-27 02:20:32,sale,-5
51585,8,50,2025-03-21 18:25:45,sale,-5
51586,2,131,2025-02-06 03:49:18,inbound,48
51587,4,120,2024-12-20 05:50:30,return,1
51588,12,241,2024-12-14 21:52:57,sale,-1
51589,12,205,2025-05-09 15:14:34,sale,-4
51590,8,107,2024-05-26 09:47:30,adjustment,-3
51591,4,293,2024-11-10 10:58:17,sale,-1
51592,4,131,2024-07-08 21:16:27,sale,-5
51593,11,298,2025-07-02 16:22:41,sale,-2
51594,8,55,2025-08-03 05:34:12,sale,-5
51595,10,300,2024-04-18 18:33:39,sale,-1
51596,7,147,2025-07-26 12:37:31,adjustment,-2
51597,8,274,2025-04-29 08:12:26,inbound,5
51598,10,82,2024-07-27 14:58:32,inbound,40
51599,4,140,2025-04-09 23:33:00,sale,-3
51600,2,160,2024-07-02 19:52:25,inbound,26
51601,10,88,2024-10-20 12:52:19,sale,-1
51602,11,284,2025-08-25 23:17:25,inbound,17
51603,10,140,2025-05-02 08:58:19,sale,-3
51604,12,145,2025-01-30 11:00:53,inbound,15
51605,10,268,2024-03-17 13:32:20,sale,-3
51606,6,192,2024-07-13 13:58:08,sale,-5
51607,10,220,2024-04-17 06:35:01,inbound,37
51608,4,160,2024-10-21 06:03:33,sale,-1
51609,9,142,2024-02-14 17:00:58,sale,-1
51610,1,152,2024-10-09 16:45:47,inbound,44
51611,5,282,2024-05-09 08:16:52,adjustment,2
51612,9,199,2024-09-05 08:43:32,adjustment,-2
51613,3,182,2025-02-25 11:42:12,sale,-3
51614,10,229,2025-03-02 22:57:11,sale,-2
51615,12,84,2025-04-22 05:06:23,sale,-1
51616,6,145,2024-05-15 12:56:13,inbound,47
51617,11,124,2024-07-27 19:52:21,sale,-5
51618,2,47,2025-05-21 12:48:22,inbound,11
51619,1,238,2024-12-17 18:39:15,inbound,13
51620,7,62,2025-01-07 09:37:31,inbound,7
51621,7,244,2025-08-05 00:33:23,adjustment,1
51622,7,80,2025-07-09 11:14:07,inbound,22
51623,8,226,2025-05-20 11:08:00,sale,-5
51624,2,282,2024-08-26 21:08:47,inbound,26
51625,12,21,2025-01-03 06:09:02,sale,-5
51626,7,268,2025-05-11 11:25:22,sale,-2
51627,3,150,2025-01-09 13:56:26,return,3
51628,6,69,2024-10-06 07:01:11,sale,-5
51629,1,240,2024-03-17 02:18:34,sale,-2
51630,5,261,2024-01-18 03:48:18,inbound,27
51631,9,178,2024-09-05 05:47:10,inbound,38
51632,8,19,2024-01-05 09:15:05,sale,-5
51633,2,235,2024-08-31 10:40:26,return,2
51634,5,2,2025-01-24 03:37:27,sale,-1
51635,5,55,2025-03-17 02:47:58,inbound,22
51636,10,255,2024-05-28 02:38:27,sale,-5
51637,11,9,2025-07-21 19:43:41,inbound,9
51638,2,157,2024-05-24 23:07:19,inbound,16
51639,7,134,2024-06-21 06:04:06,sale,-2
51640,8,96,2024-01-20 02:03:53,return,2
51641,5,203,2024-01-20 14:54:43,sale,-2
51642,7,98,2025-03-19 03:37:56,inbound,22
51643,10,15,2025-08-05 03:47:07,inbound,42
51644,1,22,2024-05-26 05:51:42,inbound,14
51645,9,143,2025-03-09 19:16:02,inbound,17
51646,2,164,2024-03-06 21:02:39,inbound,11
51647,7,39,2025-02-28 00:05:40,sale,-5
51648,11,266,2025-06-08 01:38:50,inbound,13
51649,8,161,2024-02-17 08:31:05,inbound,16
51650,4,30,2024-06-24 02:04:45,inbound,23
51651,1,59,2025-01-14 17:05:08,sale,-4
51652,6,204,2024-04-03 07:53:03,sale,-5
51653,10,273,2025-07-07 14:55:28,inbound,21
51654,9,64,2024-05-02 16:19:02,return,2
51655,9,73,2024-01-10 22:58:14,sale,-4
51656,5,198,2024-09-07 07:49:33,sale,-2
51657,2,266,2024-09-21 00:27:31,sale,-3
51658,11,61,2024-03-27 03:51:07,inbound,41
51659,1,97,2025-05-27 08:48:11,adjustment,-1
51660,12,53,2025-07-14 20:02:13,inbound,9
51661,6,285,2025-03-22 01:52:42,sale,-2
51662,9,169,2024-03-15 10:01:15,inbound,30
51663,11,255,2025-08-13 14:11:02,adjustment,2
51664,7,138,2024-04-30 09:47:02,adjustment,0
51665,8,10,2024-04-27 16:20:51,sale,-1
51666,5,82,2025-05-20 01:34:45,sale,-3
51667,5,295,2024-04-04 23:28:19,sale,-1
51668,3,158,2025-03-02 14:32:49,inbound,9
51669,7,282,2025-07-26 00:44:03,adjustment,-3
51670,4,242,2025-06-20 04:04:14,inbound,45
51671,11,34,2024-01-02 18:00:20,inbound,42
51672,6,230,2025-07-22 02:21:27,sale,-1
51673,3,92,2024-01-04 13:54:47,sale,-3
51674,2,16,2024-03-10 17:28:39,sale,-4
51675,12,6,2024-10-10 19:05:54,sale,-5
51676,8,213,2024-11-29 20:35:28,inbound,49
51677,4,171,2025-08-18 10:55:52,sale,-4
51678,1,252,2025-06-21 01:36:03,adjustment,-1
51679,1,62,2025-02-03 15:50:51,return,2
51680,5,146,2024-12-04 18:42:15,sale,-5
51681,2,127,2024-10-30 19:42:09,sale,-3
51682,2,163,2024-09-10 02:26:37,sale,-4
51683,2,262,2024-04-24 16:36:14,return,3
51684,2,285,2024-04-03 19:53:22,sale,-3
51685,9,138,2024-09-11 07:13:09,inbound,8
51686,7,19,2025-01-18 22:02:01,sale,-3
51687,10,169,2024-12-20 15:29:43,adjustment,-1
51688,3,292,2024-05-25 12:40:45,sale,-4
51689,9,150,2024-01-22 12:55:48,adjustment,2
51690,12,90,2024-08-01 21:10:47,return,3
51691,12,188,2024-10-20 06:06:54,sale,-5
51692,5,22,2025-07-12 09:36:50,sale,-5
51693,7,209,2024-06-02 19:22:56,sale,-3
51694,2,268,2024-02-10 08:18:51,sale,-3
51695,4,129,2025-03-10 23:57:21,inbound,21
51696,12,106,2024-04-02 08:27:30,adjustment,-1
51697,9,261,2024-07-27 23:05:15,inbound,22
51698,1,90,2024-10-23 17:04:43,sale,-2
51699,2,298,2025-04-20 01:04:08,sale,-3
51700,9,255,2024-04-21 06:45:26,inbound,19
51701,3,60,2025-08-14 09:27:14,return,3
51702,9,52,2025-07-24 04:45:16,inbound,36
51703,11,30,2024-12-04 00:07:54,inbound,26
51704,5,264,2024-11-02 14:05:33,sale,-2
51705,11,110,2025-01-16 08:34:08,sale,-1
51706,5,48,2024-10-03 13:09:00,inbound,35
51707,6,143,2024-12-12 22:14:21,sale,-3
51708,9,4,2025-05-02 13:46:37,return,3
51709,10,130,2024-02-02 22:03:57,sale,-1
51710,6,138,2025-05-26 07:52:41,inbound,17
51711,11,280,2024-10-24 01:27:16,return,2
51712,12,164,2025-04-25 21:53:56,sale,-3
51713,5,15,2025-01-06 17:49:42,inbound,16
51714,9,168,2025-07-04 06:38:41,sale,-2
51715,12,131,2024-11-17 14:06:15,sale,-4
51716,5,53,2025-06-02 02:54:08,adjustment,1
51717,3,266,2024-05-21 17:32:08,sale,-3
51718,3,179,2024-01-31 18:28:58,sale,-1
51719,3,68,2025-01-18 08:07:45,sale,-3
51720,5,219,2024-07-14 11:13:27,sale,-5
51721,6,19,2024-12-22 12:04:15,adjustment,3
51722,9,59,2024-07-07 04:37:52,adjustment,3
51723,9,247,2025-06-14 12:00:40,inbound,40
51724,4,227,2024-01-19 14:26:03,inbound,22
51725,10,141,2024-01-31 21:55:54,inbound,19
51726,12,68,2024-07-16 13:49:50,adjustment,-2
51727,10,264,2024-03-26 14:34:01,sale,-3
51728,9,214,2025-03-28 23:32:34,return,3
51729,5,238,2025-08-28 23:51:33,sale,-1
51730,12,263,2025-08-23 19:49:32,adjustment,3
51731,7,225,2024-10-27 13:10:20,sale,-3
51732,10,47,2024-07-23 13:41:25,inbound,27
51733,7,110,2024-05-18 19:04:07,return,3
51734,4,219,2024-03-02 01:18:42,sale,-3
51735,4,182,2025-08-27 06:12:29,return,2
51736,1,245,2025-02-26 11:33:40,sale,-2
51737,10,37,2025-07-22 20:16:02,sale,-4
51738,11,246,2025-03-31 23:33:25,inbound,34
51739,6,229,2024-09-09 07:06:22,sale,-3
51740,12,297,2024-02-22 06:47:56,return,1
51741,2,154,2025-03-16 12:26:19,adjustment,-1
51742,2,98,2024-10-27 22:20:49,sale,-5
51743,4,4,2025-08-27 04:01:08,inbound,40
51744,2,46,2025-08-17 18:55:16,return,3
51745,2,96,2024-11-05 11:45:47,inbound,21
51746,4,195,2025-04-01 07:12:39,sale,-1
51747,1,126,2025-04-13 14:03:28,inbound,23
51748,1,250,2024-09-15 17:07:31,inbound,12
51749,1,166,2024-11-15 11:26:31,adjustment,-2
51750,7,251,2024-04-23 22:08:39,sale,-4
51751,6,205,2024-11-11 16:14:09,adjustment,3
51752,5,248,2024-06-05 16:09:42,sale,-1
51753,11,24,2025-04-27 08:02:20,sale,-1
51754,7,182,2024-08-12 01:27:19,adjustment,0
51755,9,120,2024-05-29 02:17:25,inbound,31
51756,11,244,2024-07-26 15:28:44,return,3
51757,6,27,2025-03-04 23:38:38,sale,-4
51758,11,64,2024-03-05 01:27:40,adjustment,-3
51759,1,231,2024-07-15 00:43:20,inbound,23
51760,10,59,2024-01-26 10:03:30,sale,-4
51761,6,274,2024-04-22 07:19:39,sale,-5
51762,5,111,2025-06-27 01:33:03,sale,-2
51763,12,169,2025-01-13 02:45:27,sale,-5
51764,8,213,2025-01-19 19:14:29,inbound,11
51765,10,101,2024-07-16 06:26:49,inbound,9
51766,1,121,2024-06-20 19:58:17,inbound,31
51767,12,223,2025-08-08 10:56:53,inbound,50
51768,12,105,2024-04-03 13:14:06,sale,-1
51769,6,238,2025-01-21 02:49:25,sale,-4
51770,7,47,2024-05-09 18:12:38,sale,-3
51771,12,279,2024-07-10 17:34:22,return,2
51772,2,128,2024-11-04 10:50:39,sale,-4
51773,8,24,2025-07-03 05:49:00,sale,-1
51774,8,280,2024-07-23 04:08:25,sale,-2
51775,4,265,2025-06-29 14:27:10,inbound,16
51776,11,160,2025-01-31 12:16:39,sale,-3
51777,7,123,2025-03-25 14:23:55,sale,-3
51778,4,217,2024-12-06 02:22:54,sale,-5
51779,7,299,2024-05-04 14:31:47,inbound,47
51780,1,163,2024-06-21 12:07:09,sale,-1
51781,2,121,2024-04-11 06:55:07,sale,-1
51782,6,216,2025-02-04 16:28:41,sale,-3
51783,10,68,2024-12-23 19:06:12,sale,-4
51784,9,280,2024-03-31 22:23:06,inbound,24
51785,7,120,2025-02-19 08:17:52,sale,-4
51786,10,12,2024-03-22 15:17:00,sale,-1
51787,1,181,2024-02-13 15:57:11,inbound,25
51788,4,84,2025-04-08 16:52:54,inbound,46
51789,1,72,2024-03-12 19:05:33,sale,-2
51790,1,177,2024-07-18 18:51:00,sale,-5
51791,4,95,2024-03-24 00:14:06,inbound,49
51792,10,60,2024-05-28 02:43:13,sale,-3
51793,8,287,2024-05-21 20:53:36,sale,-4
51794,5,73,2024-03-09 04:32:58,inbound,47
51795,11,139,2025-08-14 14:12:16,adjustment,3
51796,3,44,2024-01-15 04:34:51,sale,-1
51797,7,130,2024-11-22 20:32:46,sale,-4
51798,4,96,2024-05-08 23:58:15,sale,-5
51799,7,174,2025-02-23 12:21:02,inbound,32
51800,8,137,2025-04-07 06:43:38,sale,-5
51801,8,134,2024-08-20 05:34:59,sale,-5
51802,1,241,2024-11-20 02:02:19,inbound,47
51803,8,218,2025-08-28 23:38:14,adjustment,1
51804,3,256,2024-03-19 10:20:58,sale,-1
51805,1,66,2024-11-21 21:38:55,inbound,12
51806,5,15,2024-02-14 20:42:01,sale,-3
51807,6,266,2024-06-10 12:46:48,inbound,26
51808,11,7,2024-01-08 23:28:45,sale,-3
51809,5,4,2025-08-15 02:41:37,return,3
51810,6,216,2025-05-23 13:34:48,sale,-3
51811,8,7,2024-11-15 19:55:58,return,3
51812,5,145,2024-12-18 17:24:02,sale,-4
51813,2,16,2024-01-12 17:27:32,sale,-4
51814,12,38,2024-02-22 22:30:33,sale,-4
51815,6,80,2025-01-14 17:15:04,sale,-4
51816,3,52,2025-07-21 03:45:52,return,3
51817,7,185,2024-04-23 02:15:23,sale,-5
51818,8,71,2024-09-06 04:32:39,sale,-3
51819,11,112,2024-04-25 11:54:21,sale,-4
51820,1,58,2025-05-05 22:57:40,sale,-2
51821,8,263,2024-01-08 03:17:09,sale,-1
51822,3,149,2025-03-17 12:07:35,sale,-2
51823,11,60,2024-05-31 13:12:27,inbound,25
51824,12,182,2025-04-11 16:17:38,sale,-3
51825,10,177,2024-08-14 18:18:41,sale,-2
51826,1,191,2024-10-18 06:21:17,adjustment,-1
51827,10,61,2025-06-02 18:03:00,sale,-1
51828,4,94,2024-03-17 06:53:37,sale,-5
51829,12,201,2024-12-18 15:03:45,inbound,26
51830,10,93,2025-06-19 22:55:05,sale,-2
51831,5,113,2024-02-24 19:07:33,inbound,16
51832,7,281,2024-09-15 12:45:51,sale,-3
51833,5,191,2025-04-23 22:07:27,adjustment,2
51834,4,233,2024-09-26 01:54:21,sale,-5
51835,4,171,2024-12-23 10:08:40,sale,-2
51836,4,113,2024-07-26 01:26:51,sale,-3
51837,8,154,2024-11-04 07:45:19,sale,-3
51838,7,160,2024-11-16 14:27:19,inbound,32
51839,2,124,2025-03-21 09:50:49,inbound,50
51840,6,154,2025-02-27 21:34:50,sale,-1
51841,5,177,2025-04-09 19:38:35,sale,-3
51842,10,163,2024-04-09 21:52:46,sale,-1
51843,1,203,2025-07-01 20:59:20,adjustment,3
51844,4,225,2024-01-20 11:38:32,sale,-3
51845,1,279,2024-03-08 03:49:08,inbound,32
51846,7,180,2025-04-08 22:54:56,sale,-4
51847,7,198,2025-04-21 11:21:42,return,2
51848,2,11,2024-04-13 11:23:29,sale,-1
51849,4,193,2025-02-23 15:40:53,sale,-5
51850,5,59,2024-02-21 05:44:39,inbound,10
51851,11,180,2025-06-24 11:41:21,return,1
51852,7,196,2025-08-29 11:21:51,sale,-3
51853,10,47,2025-03-21 01:08:31,inbound,40
51854,6,96,2024-01-25 19:45:36,inbound,7
51855,9,29,2025-07-09 11:28:09,inbound,48
51856,11,43,2025-03-01 00:09:15,sale,-2
51857,7,55,2025-07-12 07:14:26,sale,-1
51858,8,68,2024-07-30 14:43:07,return,1
51859,6,61,2024-01-01 01:24:36,inbound,47
51860,8,210,2025-06-10 01:25:40,inbound,14
51861,2,126,2025-03-02 06:56:50,sale,-2
51862,12,196,2024-09-27 03:11:46,adjustment,-2
51863,5,247,2024-12-17 06:15:27,sale,-4
51864,10,7,2025-02-13 12:43:57,return,3
51865,1,243,2025-07-23 07:06:30,sale,-4
51866,12,286,2024-11-19 15:18:56,adjustment,0
51867,11,190,2025-06-12 14:30:51,sale,-3
51868,1,300,2025-06-11 13:45:33,sale,-5
51869,3,168,2025-08-13 05:25:10,inbound,39
51870,11,217,2024-05-10 19:18:31,sale,-5
51871,11,80,2025-07-30 01:11:21,sale,-3
51872,9,146,2024-11-09 18:07:04,adjustment,1
51873,5,25,2025-05-22 04:12:45,sale,-4
51874,4,136,2024-03-04 04:13:34,sale,-5
51875,3,173,2024-01-02 15:32:45,sale,-3
51876,4,6,2024-06-19 19:34:10,inbound,30
51877,7,58,2025-02-19 19:30:35,sale,-4
51878,6,172,2025-05-07 01:39:53,inbound,40
51879,9,208,2025-07-11 13:44:02,sale,-4
51880,5,22,2025-07-19 19:21:06,adjustment,3
51881,8,1,2024-05-10 20:43:08,inbound,35
51882,5,292,2024-11-27 09:38:42,inbound,28
51883,7,214,2024-03-01 18:44:28,sale,-5
51884,1,152,2025-07-07 20:48:00,sale,-1
51885,9,285,2024-07-21 05:52:25,adjustment,1
51886,7,50,2025-06-29 11:17:05,inbound,42
51887,12,264,2024-12-22 17:50:44,inbound,33
51888,6,298,2024-10-04 08:36:15,return,3
51889,8,178,2025-06-29 10:55:57,inbound,46
51890,1,167,2024-01-08 22:02:18,sale,-3
51891,5,268,2024-03-16 14:33:03,inbound,25
51892,10,23,2024-07-30 18:49:50,sale,-3
51893,3,263,2024-08-07 08:59:40,sale,-3
51894,4,36,2025-07-21 23:53:16,return,2
