order_id,customer_id,store_id,order_datetime,status,sales_channel,payment_method
12384,781,1,2025-04-24 16:13:26,delivered,store,card
12385,663,10,2025-04-04 22:50:32,delivered,online,cod
12386,303,8,2024-11-13 19:09:22,delivered,online,card
12387,472,1,2024-12-08 23:59:02,delivered,online,cod
12388,708,12,2025-02-25 12:59:31,delivered,store,upi
12389,176,12,2025-05-08 15:00:14,paid,online,card
12390,105,7,2025-05-12 19:50:22,paid,online,card
12391,302,6,2025-06-18 00:05:02,paid,online,cod
12392,762,7,2025-01-24 14:52:24,shipped,store,card
12393,487,9,2024-04-13 03:23:37,paid,online,card
12394,916,3,2024-04-11 01:06:06,shipped,online,upi
12395,891,6,2024-01-14 19:34:55,shipped,store,cod
12396,1025,9,2024-09-25 19:25:16,created,online,card
12397,5,7,2025-06-10 19:18:47,paid,store,upi
12398,994,8,2024-07-31 03:42:57,paid,online,card
12399,913,5,2024-09-06 04:53:39,paid,online,card
12400,570,6,2024-07-30 13:53:16,paid,online,card
12401,657,5,2024-07-28 12:44:19,delivered,online,netbanking
12402,1130,11,2024-05-03 04:18:28,shipped,online,netbanking
12403,21,10,2024-05-17 12:19:16,shipped,online,card
12404,1,5,2025-03-08 08:52:31,delivered,store,card
12405,22,8,2025-08-31 10:47:53,paid,store,card
12406,1165,9,2025-04-12 06:11:56,delivered,store,cod
12407,253,12,2025-02-11 10:09:03,created,online,card
12408,127,8,2025-03-18 23:27:31,created,online,card
12409,977,1,2025-01-18 13:32:00,paid,online,card
12410,322,11,2024-04-12 23:57:50,delivered,store,upi
12411,1148,7,2024-10-15 05:13:26,paid,online,card
12412,729,5,2024-05-19 05:25:22,cancelled,store,upi
12413,836,4,2024-02-08 09:16:05,delivered,store,card
12414,355,9,2024-10-25 18:59:19,paid,store,upi
12415,676,7,2024-04-11 01:51:14,paid,online,upi
12416,263,9,2025-07-15 23:56:28,paid,online,cod
12417,881,6,2024-02-10 13:11:37,shipped,online,upi
12418,429,11,2024-05-22 23:51:39,cancelled,online,netbanking
12419,21,3,2025-08-27 20:53:07,created,online,card
12420,838,5,2025-08-14 12:29:31,delivered,online,card
12421,863,9,2024-07-24 04:19:02,delivered,online,upi
12422,396,2,2024-11-27 02:23:07,delivered,online,card
12423,283,9,2025-06-14 03:02:44,created,store,card
12424,470,10,2024-06-24 01:05:10,cancelled,online,cod
12425,125,3,2024-08-03 08:58:48,paid,online,card
12426,563,6,2024-03-10 02:59:14,paid,online,cod
12427,780,1,2025-05-13 15:45:40,paid,online,card
12428,412,8,2025-03-19 06:58:08,paid,online,card
12429,456,8,2024-05-24 20:47:52,paid,store,card
12430,811,7,2025-04-09 11:56:00,paid,store,netbanking
12431,164,1,2024-08-14 01:54:00,cancelled,online,card
12432,97,1,2024-01-17 14:12:09,shipped,online,card
12433,52,4,2024-01-11 19:21:40,paid,online,cod
12434,179,11,2024-07-07 15:21:44,paid,online,upi
12435,363,7,2025-08-26 19:37:32,paid,online,upi
12436,440,8,2024-09-11 20:40:42,paid,online,upi
12437,713,7,2024-01-21 18:56:11,paid,online,card
12438,46,1,2024-10-09 05:10:00,paid,online,card
12439,494,7,2024-12-06 08:16:13,paid,store,card
12440,770,6,2024-08-29 19:28:46,paid,online,card
12441,455,5,2024-04-15 21:51:31,paid,online,card
12442,241,7,2024-03-13 03:46:47,delivered,online,upi
12443,498,11,2024-03-06 08:50:42,delivered,online,card
12444,1046,4,2025-06-07 17:20:12,delivered,online,card
12445,190,6,2025-03-30 14:37:17,created,store,upi
12446,665,11,2025-07-30 23:53:26,shipped,online,netbanking
12447,942,2,2024-08-05 23:37:50,created,store,upi
12448,1119,5,2024-04-11 04:44:12,paid,online,card
12449,432,7,2025-05-06 18:13:35,delivered,online,card
12450,151,10,2024-02-17 03:47:23,delivered,store,card
12451,625,10,2025-07-12 23:55:30,paid,online,netbanking
12452,1053,9,2024-12-31 08:16:09,delivered,online,netbanking
12453,105,6,2025-06-18 18:22:14,paid,store,card
12454,998,8,2025-01-28 23:09:14,delivered,online,card
12455,122,6,2024-04-24 01:03:47,created,online,cod
12456,350,6,2024-07-29 05:22:34,paid,online,cod
12457,464,2,2025-04-25 15:48:26,paid,online,upi
12458,252,11,2024-10-24 12:32:12,delivered,online,card
12459,17,3,2025-01-02 09:18:54,delivered,online,card
12460,368,12,2024-03-18 14:15:42,cancelled,store,upi
12461,480,1,2025-03-19 11:04:30,delivered,online,card
12462,198,2,2025-05-17 01:54:50,delivered,store,upi
12463,618,9,2025-03-08 20:32:57,paid,online,upi
12464,1183,12,2024-03-06 08:20:11,paid,online,card
12465,509,2,2025-08-06 07:54:43,paid,online,cod
12466,721,9,2024-04-28 17:52:33,delivered,store,card
12467,240,8,2025-01-24 08:31:07,shipped,store,upi
12468,600,5,2024-02-23 10:36:40,delivered,store,card
12469,1052,11,2025-05-17 06:23:41,paid,store,card
12470,474,3,2025-03-24 09:08:23,paid,online,card
12471,359,4,2024-05-11 01:26:37,paid,online,cod
12472,116,9,2024-12-13 01:53:39,created,online,card
12473,1127,7,2024-05-22 00:10:43,shipped,online,cod
12474,514,3,2025-06-12 03:05:35,shipped,online,upi
12475,346,8,2025-02-05 21:29:10,paid,online,card
12476,1058,12,2025-06-30 06:25:37,paid,online,card
12477,229,5,2024-11-03 03:05:44,delivered,store,upi
12478,669,7,2025-01-10 19:15:01,delivered,online,upi
12479,448,4,2025-06-20 09:41:16,paid,store,netbanking
12480,816,4,2024-08-09 08:49:55,shipped,store,card
12481,180,7,2025-05-17 13:18:22,delivered,store,card
12482,866,5,2024-02-19 19:29:31,paid,online,card
12483,254,11,2024-11-08 05:08:30,delivered,online,cod
12484,256,2,2025-07-25 05:24:10,delivered,store,upi
12485,508,7,2024-12-31 19:19:26,delivered,online,netbanking
12486,988,4,2025-01-04 21:56:18,cancelled,store,upi
12487,276,8,2024-03-01 10:07:16,delivered,store,upi
12488,158,7,2024-04-11 07:08:59,paid,store,card
12489,97,8,2024-03-03 20:01:08,paid,online,card
12490,1025,10,2024-10-30 14:51:35,delivered,online,card
12491,412,2,2024-12-25 17:24:53,paid,online,card
12492,500,4,2024-03-26 18:59:05,paid,store,upi
12493,891,8,2025-05-23 12:36:32,paid,store,card
12494,796,6,2024-10-21 05:07:58,cancelled,store,card
12495,645,4,2024-08-08 06:34:01,paid,store,upi
12496,351,5,2024-11-06 23:59:10,paid,store,upi
12497,801,3,2025-08-16 18:30:33,shipped,online,netbanking
12498,836,11,2024-06-11 23:11:16,paid,store,upi
12499,11,5,2025-06-13 16:20:47,shipped,online,card
12500,44,11,2025-07-04 16:18:14,delivered,online,card
12501,91,10,2024-06-30 18:20:38,delivered,online,card
12502,1013,12,2025-08-21 04:09:53,shipped,online,upi
12503,1127,7,2025-03-12 00:46:03,paid,online,card
12504,975,6,2025-04-03 13:47:11,shipped,online,upi
12505,233,3,2025-07-10 13:37:10,paid,online,card
12506,300,10,2024-05-22 10:31:30,shipped,online,upi
12507,978,7,2025-04-20 15:51:02,paid,store,cod
12508,870,9,2024-03-16 15:16:01,delivered,online,upi
12509,689,3,2024-11-10 10:55:11,delivered,online,card
12510,138,8,2025-03-24 21:41:43,created,online,card
12511,490,12,2025-03-04 03:52:34,paid,store,card
12512,27,2,2025-07-02 13:06:06,paid,online,upi
12513,790,8,2024-05-12 12:44:08,paid,store,card
12514,871,4,2024-11-17 01:11:14,paid,online,card
12515,403,6,2024-10-31 17:02:41,delivered,online,upi
12516,78,10,2024-04-11 21:19:16,shipped,online,upi
12517,649,11,2025-04-14 19:55:17,paid,online,netbanking
12518,466,3,2025-07-26 07:17:35,paid,online,netbanking
12519,413,7,2024-03-17 17:52:52,paid,store,cod
12520,250,9,2025-01-07 13:21:49,delivered,online,netbanking
12521,328,7,2024-06-07 20:23:55,delivered,store,card
12522,398,12,2024-11-11 12:09:56,delivered,online,cod
12523,602,7,2025-01-19 17:13:04,delivered,store,cod
12524,204,2,2024-08-04 12:36:47,paid,online,upi
12525,1017,8,2024-07-16 21:18:37,paid,store,cod
12526,506,5,2024-07-10 02:13:11,delivered,store,netbanking
12527,273,7,2025-04-24 18:12:18,delivered,online,card
12528,698,10,2024-09-05 03:02:01,paid,online,upi
12529,831,1,2025-02-08 10:54:47,delivered,online,card
12530,1057,3,2024-07-09 20:17:17,shipped,online,netbanking
12531,633,12,2024-07-02 09:40:37,paid,online,netbanking
12532,449,7,2024-09-10 15:40:20,paid,store,card
12533,159,3,2024-04-23 07:26:09,shipped,online,cod
12534,1106,7,2024-10-29 20:13:19,paid,store,card
12535,1136,11,2025-04-22 21:45:36,delivered,store,upi
12536,289,9,2025-04-22 07:55:24,paid,store,card
12537,275,11,2024-08-19 00:47:07,paid,online,upi
12538,748,9,2024-05-08 04:53:54,delivered,online,card
12539,412,7,2024-11-13 09:26:49,created,online,upi
12540,164,4,2024-05-16 07:20:53,delivered,store,netbanking
12541,441,6,2024-04-10 04:19:33,delivered,store,card
12542,107,3,2025-04-12 20:14:42,paid,online,card
12543,62,9,2025-02-24 18:59:41,paid,online,upi
12544,125,3,2025-06-08 04:33:30,paid,online,card
12545,188,7,2024-12-09 07:39:12,delivered,store,card
12546,355,2,2025-02-28 21:37:04,paid,online,upi
12547,733,4,2024-07-10 00:32:33,shipped,store,card
12548,586,8,2024-02-25 12:28:00,cancelled,online,card
12549,810,12,2024-06-27 14:14:31,paid,online,card
12550,104,7,2024-09-21 02:15:41,cancelled,online,upi
12551,983,6,2024-11-06 01:55:22,paid,online,card
12552,780,8,2025-08-30 08:38:51,delivered,online,netbanking
12553,452,7,2025-06-04 23:09:17,cancelled,store,card
12554,392,2,2025-06-27 00:11:04,delivered,store,cod
12555,396,1,2025-08-19 04:20:27,paid,store,upi
12556,492,2,2025-05-26 21:51:17,paid,online,netbanking
12557,94,8,2024-07-29 01:12:07,delivered,online,cod
12558,743,10,2024-04-28 03:57:32,shipped,store,card
12559,623,9,2024-07-18 06:10:31,shipped,store,card
12560,389,1,2024-02-21 13:25:22,delivered,store,card
12561,754,7,2025-05-01 04:10:18,paid,online,card
12562,1044,9,2025-08-15 05:16:03,delivered,online,card
12563,828,1,2024-04-21 09:22:58,delivered,online,upi
12564,823,6,2024-09-26 06:06:46,shipped,online,netbanking
12565,689,11,2025-05-22 15:24:38,shipped,store,card
12566,100,12,2024-01-30 14:12:22,delivered,store,card
12567,967,5,2024-02-24 03:40:10,paid,online,card
12568,617,10,2024-06-07 14:21:52,delivered,online,card
12569,848,4,2025-01-28 13:05:31,paid,online,upi
12570,538,7,2024-12-20 05:36:56,shipped,online,upi
12571,434,7,2025-03-29 17:46:08,paid,online,cod
12572,825,11,2025-08-08 16:29:33,cancelled,store,netbanking
12573,409,7,2025-03-26 01:29:09,paid,online,cod
12574,617,11,2024-09-19 20:21:12,delivered,online,card
12575,675,6,2025-03-10 04:11:55,shipped,online,card
12576,351,8,2025-05-01 19:28:48,delivered,store,upi
12577,962,1,2025-03-19 09:49:19,shipped,store,card
12578,111,11,2024-05-18 23:14:31,delivered,store,upi
12579,1075,8,2025-02-05 23:29:24,created,store,cod
12580,151,10,2025-07-10 04:04:36,shipped,store,card
12581,264,2,2025-03-20 10:57:45,shipped,online,upi
12582,1045,9,2024-08-03 21:42:51,paid,online,card
12583,810,11,2024-03-21 03:33:11,shipped,online,netbanking
12584,687,10,2025-05-23 16:04:20,delivered,store,cod
12585,346,6,2024-11-19 07:16:49,paid,store,upi
12586,668,1,2024-02-24 10:16:52,delivered,online,card
12587,36,5,2024-12-30 14:37:17,shipped,online,upi
12588,174,7,2024-09-01 12:06:28,paid,online,cod
12589,150,8,2025-07-13 08:22:58,shipped,store,upi
12590,621,5,2024-11-12 14:30:08,paid,online,card
12591,1060,5,2024-10-01 04:14:57,shipped,store,card
12592,1122,8,2025-08-03 16:22:09,paid,online,netbanking
12593,501,7,2025-08-05 17:09:39,paid,online,upi
12594,1012,2,2024-09-12 09:51:52,created,store,cod
12595,388,6,2025-05-25 21:42:34,paid,online,cod
12596,1054,5,2024-07-04 15:23:23,shipped,online,cod
12597,772,3,2024-02-08 05:38:38,paid,online,card
12598,881,10,2025-02-01 09:35:50,delivered,online,card
12599,388,10,2024-08-18 01:43:40,delivered,online,card
12600,355,9,2025-01-26 00:08:29,delivered,online,card
12601,615,7,2024-07-16 19:36:38,shipped,store,card
12602,102,6,2025-06-23 03:07:12,cancelled,online,upi
12603,997,5,2024-08-19 00:05:02,paid,online,upi
12604,129,3,2024-03-02 22:00:48,shipped,store,upi
12605,1119,4,2025-04-30 23:22:55,shipped,online,card
12606,823,4,2024-12-20 20:13:30,delivered,online,card
12607,210,4,2025-08-15 13:13:42,shipped,store,card
12608,546,9,2025-03-18 10:03:42,paid,online,card
12609,524,1,2025-04-15 05:20:09,delivered,store,card
12610,49,11,2025-06-28 05:56:16,paid,online,card
12611,704,4,2024-12-19 07:14:44,shipped,store,card
12612,639,2,2024-09-07 23:35:40,delivered,online,upi
12613,982,5,2024-04-10 02:57:35,delivered,online,upi
12614,937,8,2024-09-05 17:11:18,shipped,online,card
12615,328,1,2024-02-22 00:28:07,shipped,online,netbanking
12616,604,8,2024-05-06 21:34:40,delivered,store,card
12617,390,5,2025-08-30 01:08:43,paid,store,card
12618,414,8,2024-02-22 12:33:23,paid,online,upi
12619,631,12,2024-09-21 11:23:13,shipped,online,card
12620,270,3,2025-06-14 19:16:05,cancelled,online,upi
12621,993,12,2025-02-25 11:46:40,paid,online,card
12622,1101,5,2025-04-14 22:01:49,delivered,online,card
12623,1005,8,2025-03-07 04:45:11,cancelled,online,cod
12624,181,6,2025-06-03 02:42:04,shipped,store,card
12625,978,8,2024-03-06 00:30:03,shipped,online,upi
12626,209,5,2025-01-24 05:50:32,paid,online,cod
12627,162,9,2025-04-04 21:42:36,delivered,store,cod
12628,215,10,2024-05-13 00:34:43,paid,online,card
12629,838,11,2024-10-29 06:38:07,paid,store,upi
12630,102,9,2025-05-08 23:03:29,shipped,online,card
12631,1029,6,2024-10-31 10:55:00,delivered,store,card
12632,905,11,2024-12-02 18:13:18,delivered,online,upi
12633,1064,3,2025-04-01 14:58:25,cancelled,online,netbanking
12634,205,9,2024-08-13 01:57:29,delivered,online,card
12635,377,12,2025-05-08 21:36:47,delivered,online,netbanking
12636,687,12,2024-11-08 09:27:42,paid,online,card
12637,427,6,2025-03-20 10:22:34,paid,online,card
12638,358,1,2025-02-07 20:30:15,paid,store,cod
12639,395,9,2025-06-19 12:50:09,paid,online,card
12640,192,6,2024-07-27 09:16:16,delivered,online,card
12641,496,4,2025-05-22 06:00:20,paid,online,card
12642,621,9,2024-03-12 07:21:01,delivered,online,upi
12643,1137,3,2025-02-22 20:12:55,delivered,store,card
12644,104,8,2024-01-13 12:29:59,paid,online,card
12645,1128,2,2025-01-27 21:07:05,delivered,store,card
12646,624,9,2024-08-11 15:00:45,paid,store,upi
12647,326,2,2024-05-11 05:41:06,delivered,online,upi
12648,568,7,2024-11-29 11:33:11,paid,online,upi
12649,927,1,2024-08-14 02:14:09,delivered,online,cod
12650,288,11,2024-08-08 19:08:17,created,store,upi
12651,235,5,2024-09-01 02:24:56,paid,online,card
12652,597,5,2024-01-14 09:38:48,paid,online,upi
12653,825,10,2025-07-22 13:59:26,shipped,online,card
12654,364,9,2024-02-24 21:35:20,paid,online,netbanking
12655,321,5,2025-04-03 12:33:31,paid,store,upi
12656,203,6,2025-08-09 01:45:41,delivered,online,netbanking
12657,287,10,2024-09-20 12:15:27,cancelled,online,card
12658,343,3,2024-06-28 13:43:52,paid,store,cod
12659,1064,4,2024-01-07 20:56:46,shipped,store,card
12660,905,3,2024-02-08 18:03:04,paid,store,netbanking
12661,403,12,2024-07-20 14:18:12,cancelled,online,upi
12662,1050,4,2024-01-02 05:46:41,paid,online,upi
12663,4,5,2024-09-25 22:34:40,paid,online,upi
12664,809,4,2024-09-10 22:12:34,shipped,online,upi
12665,245,11,2025-08-13 06:01:49,delivered,online,upi
12666,271,6,2025-02-25 02:55:55,paid,store,card
12667,476,2,2024-03-15 10:38:47,paid,online,upi
12668,187,6,2025-08-27 16:03:44,delivered,store,card
12669,697,11,2024-11-03 14:59:33,delivered,online,card
12670,987,8,2024-05-22 19:48:30,paid,online,upi
12671,812,11,2025-02-06 13:29:44,shipped,online,upi
12672,244,3,2025-03-05 15:22:54,shipped,online,upi
12673,322,10,2025-04-28 20:05:27,delivered,store,upi
12674,922,7,2025-07-05 13:53:59,paid,online,card
12675,815,7,2024-05-31 19:38:33,delivered,online,card
12676,1124,12,2024-06-30 12:52:38,paid,online,netbanking
12677,466,6,2025-08-26 09:05:03,shipped,store,upi
12678,973,8,2025-04-07 10:20:53,delivered,online,upi
12679,467,11,2025-08-02 21:24:32,paid,online,netbanking
12680,389,4,2025-01-02 07:11:36,shipped,online,card
12681,1164,2,2025-04-25 20:55:22,delivered,online,card
12682,1034,12,2025-08-15 21:46:56,shipped,online,upi
12683,359,8,2025-03-04 08:50:46,paid,store,card
12684,1041,12,2024-03-09 22:20:42,shipped,online,card
12685,1161,9,2024-12-07 20:10:58,paid,online,card
12686,404,3,2025-08-11 12:06:09,paid,online,card
12687,938,1,2025-07-09 13:07:47,shipped,store,card
12688,1152,8,2025-04-14 03:37:58,shipped,online,upi
12689,875,11,2025-03-08 02:23:56,delivered,store,card
12690,726,1,2024-11-16 19:56:20,paid,online,netbanking
12691,885,6,2025-05-20 16:44:18,shipped,online,upi
12692,1188,8,2025-08-22 20:14:46,paid,online,netbanking
12693,942,9,2025-05-30 14:17:24,paid,online,upi
12694,1018,2,2025-07-07 18:16:00,paid,store,card
12695,987,8,2024-03-09 18:26:05,paid,online,netbanking
12696,441,6,2024-10-06 12:31:23,paid,online,card
12697,295,9,2025-05-03 10:11:43,delivered,store,netbanking
12698,1051,8,2024-10-10 15:12:09,delivered,online,card
12699,620,8,2024-03-27 23:15:30,delivered,online,netbanking
12700,658,2,2024-04-08 05:19:25,paid,online,card
12701,1009,1,2024-10-16 05:41:18,shipped,store,card
12702,1099,1,2024-01-03 03:14:13,shipped,online,card
12703,50,7,2025-03-06 17:19:18,delivered,store,card
12704,909,10,2024-03-05 14:57:50,paid,online,card
12705,994,11,2024-12-27 18:51:26,created,online,cod
12706,118,4,2025-05-31 19:47:49,paid,online,upi
12707,134,3,2025-03-04 23:17:14,delivered,online,card
12708,123,6,2024-04-13 17:39:05,paid,online,upi
12709,497,2,2025-08-15 07:57:30,delivered,store,upi
12710,938,1,2025-01-15 17:04:02,delivered,online,card
12711,1123,6,2025-08-08 00:46:53,delivered,store,card
12712,439,3,2024-02-10 05:12:30,shipped,online,card
12713,598,3,2024-03-17 20:06:59,shipped,store,card
12714,1091,11,2025-06-01 20:16:47,shipped,online,card
12715,1048,1,2025-05-16 03:21:10,paid,online,card
12716,520,8,2024-10-04 09:49:41,paid,online,card
12717,22,10,2024-05-14 00:26:53,shipped,store,cod
12718,926,6,2024-06-02 14:29:57,shipped,online,card
12719,1160,1,2024-03-04 07:24:27,shipped,store,card
12720,541,11,2025-02-01 08:18:36,delivered,store,upi
12721,870,3,2025-04-19 11:49:54,paid,store,upi
12722,1151,4,2025-06-18 08:56:16,delivered,online,cod
12723,779,9,2025-06-28 12:57:13,shipped,online,card
12724,599,8,2025-04-15 11:10:42,paid,online,netbanking
12725,930,1,2024-08-27 05:18:08,paid,store,card
12726,1067,8,2025-03-10 21:36:53,delivered,online,card
12727,1129,4,2025-02-09 04:59:26,delivered,store,card
12728,631,2,2024-07-01 08:27:28,paid,online,card
12729,1096,10,2024-07-30 16:37:39,created,online,upi
12730,573,1,2024-10-14 06:53:31,shipped,online,card
12731,12,8,2025-02-12 01:16:39,shipped,online,card
12732,796,8,2024-10-02 20:23:56,delivered,store,card
12733,510,12,2024-04-30 16:09:43,paid,store,cod
12734,1087,11,2024-02-20 23:23:21,paid,store,card
12735,415,12,2024-08-13 19:30:10,cancelled,store,card
12736,342,11,2024-02-05 12:01:57,paid,store,upi
12737,278,6,2025-06-30 04:54:29,paid,online,card
12738,753,6,2024-03-13 11:03:38,paid,store,card
12739,1111,3,2024-01-14 16:04:48,paid,online,card
12740,569,7,2024-12-12 08:09:11,paid,online,card
12741,671,8,2024-12-02 18:24:17,shipped,store,card
12742,1097,6,2024-09-11 23:33:53,delivered,online,netbanking
12743,439,8,2025-05-21 10:32:51,shipped,store,card
12744,597,1,2025-05-13 20:01:39,delivered,online,card
12745,1005,6,2024-10-28 06:51:18,delivered,online,card
12746,324,8,2025-05-15 19:46:36,delivered,online,cod
12747,510,4,2025-03-24 05:25:05,delivered,online,card
12748,966,9,2024-04-08 09:24:54,paid,store,card
12749,451,2,2025-01-12 00:56:25,delivered,store,card
12750,116,9,2025-08-25 04:16:50,paid,store,card
12751,1123,11,2024-03-25 03:29:12,delivered,online,upi
12752,379,4,2025-06-29 21:15:37,paid,online,upi
12753,559,7,2024-04-13 19:40:58,shipped,online,netbanking
12754,123,6,2024-08-01 23:27:25,paid,online,card
12755,331,2,2024-12-22 20:08:54,paid,online,card
12756,130,7,2024-02-21 02:32:03,paid,online,upi
12757,253,4,2024-11-24 09:47:32,delivered,online,upi
12758,840,12,2024-08-10 01:43:06,delivered,online,card
12759,711,10,2025-06-06 07:51:56,shipped,online,card
12760,662,7,2024-07-26 22:30:21,paid,online,card
12761,857,4,2024-09-19 11:19:20,paid,store,card
12762,881,9,2024-05-26 19:32:35,paid,store,upi
12763,507,4,2024-10-04 09:46:58,delivered,online,card
12764,243,2,2025-07-31 23:37:50,paid,store,upi
12765,830,5,2024-02-29 05:46:48,delivered,online,cod
12766,97,7,2024-12-10 00:34:20,delivered,online,cod
12767,1124,12,2024-11-22 21:58:39,paid,online,card
12768,659,3,2025-05-26 07:46:04,shipped,store,card
12769,1087,4,2024-10-13 11:51:16,paid,online,card
12770,851,9,2024-04-09 21:26:53,delivered,online,card
12771,134,11,2024-05-18 12:21:29,delivered,online,card
12772,237,3,2024-11-08 00:06:05,delivered,online,cod
12773,1034,8,2024-05-28 19:09:52,paid,online,upi
12774,480,8,2025-05-05 10:51:39,shipped,online,card
12775,497,2,2024-05-22 19:57:36,shipped,online,card
12776,706,7,2025-03-31 06:06:24,delivered,online,card
12777,107,2,2024-06-26 14:32:17,delivered,online,card
12778,821,8,2024-12-09 11:26:48,paid,store,card
12779,136,4,2024-05-17 07:24:54,paid,store,cod
12780,930,11,2024-06-03 09:02:40,paid,online,cod
12781,828,5,2025-04-26 15:14:40,paid,online,upi
12782,185,3,2024-12-13 02:57:41,shipped,online,upi
12783,1148,9,2025-04-04 23:27:34,shipped,online,upi
12784,1113,7,2024-05-18 23:19:15,paid,online,card
12785,352,2,2025-01-25 15:29:07,paid,online,card
12786,320,11,2024-04-01 02:00:04,delivered,online,upi
12787,576,11,2024-09-19 05:57:12,delivered,store,cod
12788,842,8,2024-04-18 08:09:59,delivered,online,netbanking
12789,107,11,2025-01-21 14:24:03,delivered,online,card
12790,55,2,2024-03-08 00:28:15,shipped,online,card
12791,144,3,2024-09-13 10:47:39,paid,online,cod
12792,1142,3,2025-06-24 13:10:34,shipped,online,card
12793,481,3,2024-09-05 18:36:00,paid,store,card
12794,147,11,2024-04-24 09:38:52,paid,store,card
12795,1063,2,2024-03-28 18:40:17,paid,online,cod
12796,1051,12,2024-10-23 14:10:00,paid,online,upi
12797,725,2,2025-05-08 09:17:17,cancelled,online,card
12798,1065,11,2025-08-23 05:16:47,paid,online,card
12799,1148,10,2024-12-20 10:14:44,delivered,online,card
12800,334,6,2024-08-28 05:03:55,delivered,online,card
12801,1041,2,2024-01-12 11:46:11,paid,online,card
12802,1187,5,2025-05-07 19:36:59,shipped,store,upi
12803,1094,11,2024-11-10 11:31:32,delivered,store,card
12804,1120,1,2024-04-23 21:16:55,cancelled,store,card
12805,309,10,2024-07-27 22:09:36,created,store,card
12806,214,4,2025-03-25 16:49:31,created,store,card
12807,1027,2,2025-02-13 15:14:57,paid,store,card
12808,176,9,2024-02-16 23:57:18,delivered,store,upi
12809,544,2,2025-06-22 13:43:20,delivered,online,upi
12810,691,9,2024-03-25 21:39:54,paid,online,netbanking
12811,1138,9,2024-01-28 16:58:58,delivered,online,card
12812,695,7,2024-01-24 12:33:24,paid,online,card
12813,1047,12,2024-05-31 07:12:50,delivered,online,cod
12814,808,7,2025-03-03 09:16:12,paid,online,upi
12815,1181,6,2025-07-14 19:27:24,delivered,online,upi
12816,575,2,2024-08-23 13:30:31,delivered,online,upi
12817,321,10,2024-08-12 20:49:14,shipped,store,upi
12818,557,1,2025-01-25 10:44:47,delivered,online,cod
12819,1007,3,2025-04-03 12:58:36,paid,online,cod
12820,731,5,2024-06-30 17:55:02,shipped,online,netbanking
12821,481,8,2025-08-29 15:33:47,paid,online,card
12822,321,3,2024-07-24 01:51:40,paid,online,card
12823,204,12,2024-10-24 09:37:40,delivered,store,upi
12824,71,5,2024-08-22 23:22:30,paid,online,card
12825,878,11,2024-08-04 18:11:10,shipped,online,upi
12826,1096,6,2024-08-16 08:38:45,paid,online,card
12827,400,6,2024-05-30 18:27:26,paid,online,card
12828,626,2,2024-04-09 17:04:49,delivered,online,netbanking
12829,821,2,2024-12-01 21:13:19,cancelled,online,upi
12830,622,4,2025-03-30 04:57:39,paid,online,card
12831,1112,5,2024-02-13 06:47:42,delivered,online,card
12832,1019,10,2024-01-22 15:12:51,delivered,online,card
12833,406,11,2025-07-12 16:34:50,delivered,online,card
12834,612,1,2025-03-16 02:01:44,paid,online,netbanking
12835,1119,3,2024-03-10 15:28:30,delivered,online,card
12836,895,5,2024-09-15 22:30:42,shipped,store,card
12837,800,4,2025-01-15 12:46:46,paid,online,card
12838,100,5,2024-04-22 11:13:27,paid,online,upi
12839,605,10,2024-01-24 15:39:42,paid,online,card
12840,132,9,2025-03-25 03:57:18,shipped,online,upi
12841,285,10,2025-01-24 02:15:59,paid,online,card
12842,1164,2,2024-03-01 15:20:24,delivered,online,card
12843,710,1,2024-06-16 09:37:58,delivered,online,card
12844,1048,6,2025-06-25 20:43:53,delivered,online,card
12845,849,6,2025-03-22 09:05:09,delivered,online,card
12846,479,7,2024-07-25 01:39:21,shipped,online,upi
12847,209,4,2025-06-15 16:30:02,paid,store,upi
12848,408,4,2025-07-25 23:57:45,shipped,store,netbanking
12849,190,1,2024-10-26 18:19:00,paid,online,cod
12850,1117,11,2024-01-04 01:21:25,delivered,online,upi
12851,178,3,2024-01-24 19:30:13,delivered,online,upi
12852,934,5,2024-01-29 13:52:48,paid,store,card
12853,826,8,2024-08-09 04:11:59,shipped,store,card
12854,667,5,2025-05-28 09:07:04,delivered,online,card
12855,473,4,2024-05-30 19:23:50,shipped,store,upi
12856,1143,11,2025-06-11 22:07:39,paid,online,card
12857,304,6,2024-02-23 18:56:55,cancelled,store,card
12858,741,7,2025-03-28 18:20:06,paid,online,card
12859,280,6,2025-04-25 22:47:13,delivered,online,upi
12860,667,12,2024-02-08 06:59:52,delivered,online,card
12861,325,9,2024-01-02 19:38:20,paid,store,card
12862,315,11,2025-03-15 03:30:05,shipped,online,upi
12863,234,7,2025-02-06 09:01:24,paid,online,cod
12864,423,7,2025-04-27 19:42:43,shipped,online,upi
12865,441,6,2024-03-20 02:14:41,delivered,store,card
12866,872,3,2024-10-08 09:00:54,delivered,online,card
12867,1104,2,2025-05-20 20:32:15,shipped,store,upi
12868,586,5,2025-05-20 04:41:06,created,online,card
12869,426,9,2024-01-13 00:35:37,cancelled,online,upi
12870,786,7,2024-01-01 13:52:22,delivered,online,upi
12871,521,2,2024-07-16 20:51:24,paid,online,cod
12872,60,3,2025-06-24 00:09:17,created,online,card
12873,1055,10,2024-04-30 19:17:26,shipped,online,card
12874,840,4,2025-05-19 23:34:37,paid,store,card
12875,273,8,2025-01-31 19:56:31,paid,online,card
