shipment_id,order_id,shipped_at,delivered_at,carrier,shipping_cost
13244,13244,2024-01-12 15:19:54,2024-01-17 15:19:54,XpressBees,76.16
13245,13245,2025-06-05 00:38:40,2025-06-06 00:38:40,BlueDart,89.92
13246,13246,2024-12-30 18:12:33,2025-01-03 18:12:33,XpressBees,135.22
13247,13247,2024-01-14 21:59:15,2024-01-17 21:59:15,EcomExpress,195.68
13248,13248,2025-01-26 00:38:15,2025-01-28 00:38:15,DTDC,151.2
13249,13249,2024-10-21 18:32:20,2024-10-27 18:32:20,DTDC,159.04
13250,13250,2025-05-10 15:51:05,2025-05-14 15:51:05,XpressBees,175.92
13251,13251,2024-06-17 08:14:03,2024-06-19 08:14:03,XpressBees,35.2
13252,13252,2025-07-14 11:48:57,2025-07-17 11:48:57,Delhivery,134.79
13253,13253,2025-08-02 08:30:59,2025-08-04 08:30:59,DTDC,23.45
13254,13254,2025-04-12 17:56:19,2025-04-14 17:56:19,XpressBees,100.48
13255,13255,2025-06-05 06:51:58,2025-06-06 06:51:58,EcomExpress,82.6
13256,13256,2024-03-05 15:26:16,2024-03-06 15:26:16,DTDC,191.85
13257,13257,2025-08-27 01:10:53,2025-09-03 01:10:53,EcomExpress,147.27
13258,13258,2025-01-21 09:44:45,2025-01-25 09:44:45,EcomExpress,70.78
13259,13259,2025-02-19 16:37:49,2025-02-21 16:37:49,Delhivery,37.52
13260,13260,2024-01-07 08:40:39,2024-01-12 08:40:39,Delhivery,137.67
13261,13261,2025-08-03 04:36:08,2025-08-09 04:36:08,Delhivery,23.57
13262,13262,2024-10-14 10:31:34,2024-10-17 10:31:34,XpressBees,138.3
13263,13263,2024-03-06 23:24:22,2024-03-10 23:24:22,DTDC,47.36
13264,13264,2024-01-22 01:01:53,2024-01-23 01:01:53,Delhivery,58.37
13265,13265,2025-08-23 23:30:28,2025-08-28 23:30:28,EcomExpress,166.35
13266,13266,2025-03-18 20:10:57,2025-03-21 20:10:57,Delhivery,193.11
13267,13267,2024-03-27 15:20:50,2024-03-28 15:20:50,Delhivery,92.3
13268,13268,2024-08-14 17:51:56,2024-08-15 17:51:56,EcomExpress,46.36
13269,13269,2024-10-23 23:58:46,2024-10-26 23:58:46,XpressBees,45.46
13270,13270,2024-05-21 13:12:30,2024-05-24 13:12:30,XpressBees,106.73
13271,13271,2024-12-14 09:17:59,2024-12-15 09:17:59,DTDC,175.63
13272,13272,2025-01-08 09:42:12,2025-01-10 09:42:12,BlueDart,164.64
13273,13273,2025-08-29 22:21:38,2025-09-05 22:21:38,DTDC,98.19
13274,13274,2025-01-09 00:00:25,2025-01-15 00:00:25,DTDC,158.17
13275,13275,2025-07-23 10:24:55,2025-07-26 10:24:55,EcomExpress,173.1
13276,13276,2025-07-17 14:31:00,2025-07-19 14:31:00,BlueDart,112.92
13277,13277,2025-01-22 21:28:45,2025-01-29 21:28:45,EcomExpress,105.32
13278,13278,2024-09-05 09:34:53,2024-09-12 09:34:53,DTDC,30.66
13279,13279,2025-04-17 14:15:49,2025-04-21 14:15:49,BlueDart,141.68
13280,13280,2024-05-11 10:26:08,2024-05-16 10:26:08,EcomExpress,176.81
13281,13281,2024-08-08 22:39:38,2024-08-12 22:39:38,EcomExpress,145.89
13282,13282,2025-05-09 18:16:26,2025-05-14 18:16:26,DTDC,194.1
13283,13283,2024-07-11 01:58:49,2024-07-12 01:58:49,XpressBees,152.38
13284,13284,2024-04-30 12:15:22,2024-05-01 12:15:22,XpressBees,129.99
13285,13285,2025-05-30 14:20:29,2025-06-05 14:20:29,XpressBees,124.0
13286,13286,2025-05-09 04:44:53,2025-05-13 04:44:53,BlueDart,145.3
13287,13287,2024-08-29 22:21:29,2024-09-03 22:21:29,DTDC,197.78
13288,13288,2024-02-02 12:15:52,2024-02-09 12:15:52,DTDC,49.0
13289,13289,2025-07-29 18:19:18,2025-07-31 18:19:18,EcomExpress,74.18
13290,13290,2025-03-20 02:58:59,2025-03-24 02:58:59,DTDC,150.17
13291,13291,2025-04-25 10:09:48,2025-04-30 10:09:48,BlueDart,147.58
13292,13292,2025-06-24 12:44:06,2025-06-28 12:44:06,XpressBees,166.93
13293,13293,2024-09-24 03:57:19,2024-10-01 03:57:19,DTDC,121.98
13294,13294,2024-04-10 04:12:01,2024-04-11 04:12:01,DTDC,36.98
13295,13295,2025-04-15 11:58:57,2025-04-17 11:58:57,BlueDart,107.95
13296,13296,2025-07-09 03:58:09,2025-07-14 03:58:09,EcomExpress,137.3
13297,13297,2025-08-25 21:51:47,2025-08-26 21:51:47,XpressBees,108.3
13298,13298,2025-07-24 19:53:47,2025-07-30 19:53:47,BlueDart,134.52
13299,13299,2025-01-20 17:18:31,2025-01-21 17:18:31,XpressBees,51.65
13300,13300,2025-01-07 11:30:59,2025-01-10 11:30:59,DTDC,172.62
13301,13301,2024-08-02 05:42:43,2024-08-08 05:42:43,BlueDart,79.44
13302,13302,2025-04-02 07:32:40,2025-04-06 07:32:40,DTDC,161.23
13303,13303,2024-08-15 05:26:38,2024-08-20 05:26:38,DTDC,189.06
13304,13304,2024-06-25 04:39:35,2024-06-29 04:39:35,BlueDart,121.71
13305,13305,2025-06-15 19:18:19,2025-06-18 19:18:19,EcomExpress,49.12
13306,13306,2025-03-12 01:16:41,2025-03-19 01:16:41,BlueDart,67.79
13307,13307,2025-05-15 07:38:23,2025-05-16 07:38:23,XpressBees,141.18
13308,13308,2024-09-30 02:49:04,2024-10-05 02:49:04,Delhivery,20.99
13309,13309,2025-03-22 18:04:06,2025-03-29 18:04:06,EcomExpress,141.38
13310,13310,2024-03-10 14:14:40,2024-03-16 14:14:40,Delhivery,91.46
13311,13311,2024-02-07 07:20:26,2024-02-13 07:20:26,Delhivery,50.52
13312,13312,2025-08-13 04:58:56,2025-08-14 04:58:56,Delhivery,62.0
13313,13313,2024-06-13 22:48:20,2024-06-15 22:48:20,BlueDart,46.04
13314,13314,2025-03-01 06:50:05,2025-03-02 06:50:05,XpressBees,175.69
13315,13315,2024-05-02 00:50:06,2024-05-03 00:50:06,Delhivery,110.09
13316,13316,2024-04-26 11:42:29,2024-04-29 11:42:29,EcomExpress,177.68
13317,13317,2024-05-27 10:43:39,2024-06-03 10:43:39,EcomExpress,108.31
13318,13318,2025-07-29 00:23:42,2025-08-02 00:23:42,EcomExpress,189.19
13319,13319,2025-06-07 10:07:49,2025-06-09 10:07:49,XpressBees,115.78
13320,13320,2024-09-06 07:28:36,2024-09-12 07:28:36,DTDC,147.69
13321,13321,2025-05-08 20:31:49,2025-05-09 20:31:49,XpressBees,45.67
13322,13322,2024-07-23 05:06:24,2024-07-28 05:06:24,XpressBees,91.24
13323,13323,2025-08-21 21:48:03,2025-08-27 21:48:03,Delhivery,159.69
13324,13324,2024-10-26 03:18:15,2024-11-01 03:18:15,BlueDart,83.71
13325,13325,2025-03-31 22:59:18,2025-04-01 22:59:18,BlueDart,139.66
13326,13326,2025-08-22 05:43:45,2025-08-23 05:43:45,Delhivery,171.37
13327,13327,2024-03-22 23:47:50,2024-03-25 23:47:50,EcomExpress,64.88
13328,13328,2025-07-20 07:01:28,2025-07-21 07:01:28,BlueDart,183.43
13329,13329,2024-09-26 20:43:02,2024-09-30 20:43:02,XpressBees,40.16
13330,13330,2024-06-13 21:43:08,2024-06-20 21:43:08,EcomExpress,152.72
13331,13331,2024-05-05 10:07:50,2024-05-10 10:07:50,XpressBees,133.74
13332,13332,2024-09-26 09:50:09,2024-09-29 09:50:09,BlueDart,130.92
13333,13333,2024-10-06 16:16:02,2024-10-12 16:16:02,DTDC,144.05
13334,13334,2024-09-29 09:49:52,2024-10-04 09:49:52,BlueDart,55.92
13335,13335,2025-07-02 20:36:33,2025-07-04 20:36:33,Delhivery,133.48
13336,13336,2024-07-16 17:22:38,2024-07-18 17:22:38,XpressBees,164.08
13337,13337,2025-07-04 09:47:40,2025-07-06 09:47:40,EcomExpress,115.47
13338,13338,2024-07-28 02:38:51,2024-08-04 02:38:51,DTDC,132.77
13339,13339,2025-05-03 11:55:42,2025-05-08 11:55:42,XpressBees,199.37
13340,13340,2024-07-28 12:53:07,2024-08-04 12:53:07,XpressBees,51.46
13341,13341,2024-05-25 19:38:52,2024-05-29 19:38:52,XpressBees,157.56
13342,13342,2024-02-14 06:42:50,2024-02-17 06:42:50,Delhivery,178.17
13343,13343,2024-05-24 20:49:53,2024-05-30 20:49:53,XpressBees,56.36
13344,13344,2025-06-19 14:43:09,2025-06-25 14:43:09,BlueDart,103.16
13345,13345,2025-06-04 23:28:13,2025-06-05 23:28:13,DTDC,45.26
13346,13346,2024-06-02 05:45:40,2024-06-05 05:45:40,DTDC,76.15
13347,13347,2024-06-07 03:48:23,2024-06-11 03:48:23,BlueDart,92.89
13348,13348,2024-12-26 10:22:00,2024-12-31 10:22:00,XpressBees,72.72
13349,13349,2025-02-02 19:47:50,2025-02-05 19:47:50,BlueDart,88.01
13350,13350,2024-07-18 16:06:43,2024-07-19 16:06:43,Delhivery,36.03
13351,13351,2024-10-09 18:59:56,2024-10-12 18:59:56,EcomExpress,39.65
13352,13352,2024-12-27 07:43:20,2024-12-30 07:43:20,BlueDart,143.46
13353,13353,2025-08-21 02:07:45,2025-08-25 02:07:45,XpressBees,22.8
13354,13354,2025-05-10 18:03:30,2025-05-13 18:03:30,EcomExpress,145.86
13355,13355,2025-02-26 08:26:08,2025-03-03 08:26:08,DTDC,146.12
13356,13356,2024-07-10 04:09:51,2024-07-16 04:09:51,BlueDart,146.4
13357,13357,2024-07-12 08:54:45,2024-07-19 08:54:45,EcomExpress,108.05
13358,13358,2024-08-07 05:16:24,2024-08-12 05:16:24,Delhivery,115.73
13359,13359,2024-10-15 11:16:37,2024-10-19 11:16:37,BlueDart,159.48
13360,13360,2024-01-15 04:22:37,2024-01-17 04:22:37,XpressBees,157.26
13361,13361,2024-07-18 20:14:21,2024-07-25 20:14:21,DTDC,35.23
13362,13362,2024-12-21 04:15:58,2024-12-24 04:15:58,DTDC,155.95
13363,13363,2024-08-10 13:34:54,2024-08-13 13:34:54,XpressBees,160.79
13364,13364,2025-08-15 03:08:12,2025-08-21 03:08:12,DTDC,188.5
13365,13365,2024-03-23 20:55:11,2024-03-28 20:55:11,BlueDart,67.0
13366,13366,2024-10-13 10:13:45,2024-10-14 10:13:45,BlueDart,98.79
13367,13367,2024-05-10 12:04:44,2024-05-15 12:04:44,BlueDart,136.66
13368,13368,2024-04-23 05:47:45,2024-04-26 05:47:45,BlueDart,196.65
13369,13369,2024-08-12 04:07:48,2024-08-18 04:07:48,Delhivery,197.53
13370,13370,2025-08-04 19:44:33,2025-08-09 19:44:33,BlueDart,99.82
13371,13371,2024-09-24 22:45:51,2024-10-01 22:45:51,DTDC,59.07
13372,13372,2025-01-28 12:20:45,2025-02-03 12:20:45,DTDC,45.75
13373,13373,2024-04-07 15:37:10,2024-04-14 15:37:10,DTDC,90.36
13374,13374,2024-09-01 19:56:07,2024-09-03 19:56:07,BlueDart,150.27
13375,13375,2024-06-12 20:49:37,2024-06-16 20:49:37,Delhivery,188.24
13376,13376,2025-07-09 07:28:53,2025-07-11 07:28:53,BlueDart,74.76
13377,13377,2025-03-28 14:04:57,2025-03-29 14:04:57,XpressBees,21.87
13378,13378,2025-05-17 22:52:17,2025-05-18 22:52:17,DTDC,98.3
13379,13379,2025-05-11 00:49:58,2025-05-13 00:49:58,Delhivery,129.86
13380,13380,2025-07-21 20:02:25,2025-07-28 20:02:25,DTDC,100.72
13381,13381,2025-01-03 01:30:22,2025-01-04 01:30:22,Delhivery,123.37
13382,13382,2024-08-23 12:09:20,2024-08-28 12:09:20,XpressBees,156.98
13383,13383,2025-04-13 01:09:12,2025-04-17 01:09:12,Delhivery,96.31
13384,13384,2025-07-16 10:37:37,2025-07-21 10:37:37,BlueDart,118.18
13385,13385,2025-06-15 10:49:58,2025-06-17 10:49:58,EcomExpress,102.43
13386,13386,2024-05-25 03:04:04,2024-05-29 03:04:04,BlueDart,96.28
13387,13387,2024-06-23 12:14:17,2024-06-30 12:14:17,BlueDart,91.05
13388,13388,2024-04-21 07:17:32,2024-04-27 07:17:32,DTDC,138.87
13389,13389,2024-03-17 04:34:46,2024-03-21 04:34:46,DTDC,63.47
13390,13390,2024-03-16 21:42:52,2024-03-23 21:42:52,Delhivery,72.89
13391,13391,2024-07-14 00:03:00,2024-07-20 00:03:00,EcomExpress,92.41
13392,13392,2025-02-21 01:54:33,2025-02-27 01:54:33,Delhivery,115.83
13393,13393,2024-04-29 09:02:32,2024-05-03 09:02:32,BlueDart,130.22
13394,13394,2024-04-28 09:54:25,2024-04-29 09:54:25,Delhivery,135.63
13395,13395,2025-08-28 15:40:23,2025-09-04 15:40:23,XpressBees,136.56
13396,13396,2024-06-29 16:58:24,2024-07-03 16:58:24,Delhivery,23.47
13397,13397,2024-05-29 22:46:10,2024-05-30 22:46:10,XpressBees,40.51
13398,13398,2024-12-06 16:31:34,2024-12-07 16:31:34,DTDC,179.63
13399,13399,2024-10-04 12:23:45,2024-10-05 12:23:45,EcomExpress,90.17
13400,13400,2025-07-03 08:07:15,2025-07-08 08:07:15,DTDC,77.11
13401,13401,2025-04-29 17:31:47,2025-05-04 17:31:47,DTDC,107.35
13402,13402,2025-07-08 18:23:54,2025-07-10 18:23:54,EcomExpress,88.76
13403,13403,2024-11-08 21:50:58,2024-11-13 21:50:58,Delhivery,118.55
13404,13404,2025-01-19 01:47:29,2025-01-22 01:47:29,DTDC,160.2
13405,13405,2025-08-17 06:27:15,2025-08-22 06:27:15,EcomExpress,176.87
13406,13406,2024-12-24 09:43:55,2024-12-27 09:43:55,BlueDart,120.45
13407,13407,2024-11-09 17:09:44,2024-11-12 17:09:44,XpressBees,169.46
13408,13408,2024-11-14 22:13:17,2024-11-20 22:13:17,EcomExpress,38.39
13409,13409,2024-11-11 20:56:43,2024-11-15 20:56:43,EcomExpress,98.95
13410,13410,2024-02-21 15:47:03,2024-02-24 15:47:03,DTDC,117.94
13411,13411,2024-09-18 23:57:01,2024-09-20 23:57:01,DTDC,84.52
13412,13412,2024-04-15 05:04:23,2024-04-16 05:04:23,BlueDart,42.94
13413,13413,2025-03-12 05:41:18,2025-03-14 05:41:18,BlueDart,168.9
13414,13414,2025-05-10 20:43:17,2025-05-12 20:43:17,XpressBees,139.07
13415,13415,2025-03-15 03:40:04,2025-03-19 03:40:04,BlueDart,58.43
13416,13416,2024-01-30 21:59:26,2024-02-06 21:59:26,EcomExpress,174.57
13417,13417,2024-07-27 12:35:44,2024-07-29 12:35:44,DTDC,133.17
13418,13418,2025-03-22 09:35:14,2025-03-29 09:35:14,BlueDart,53.37
13419,13419,2025-02-17 04:08:42,2025-02-19 04:08:42,XpressBees,52.74
13420,13420,2024-12-27 14:36:18,2024-12-31 14:36:18,BlueDart,128.13
13421,13421,2025-03-09 00:16:22,2025-03-12 00:16:22,EcomExpress,99.78
13422,13422,2025-05-23 16:39:37,2025-05-29 16:39:37,DTDC,39.92
13423,13423,2024-02-26 03:40:04,2024-02-29 03:40:04,Delhivery,128.02
13424,13424,2024-06-28 21:13:25,2024-07-01 21:13:25,BlueDart,106.02
13425,13425,2025-02-19 01:06:50,2025-02-25 01:06:50,XpressBees,198.82
13426,13426,2024-08-06 17:13:31,2024-08-09 17:13:31,DTDC,160.03
13427,13427,2024-06-05 05:47:38,2024-06-08 05:47:38,XpressBees,89.97
13428,13428,2024-06-20 03:20:11,2024-06-27 03:20:11,BlueDart,134.77
13429,13429,2024-12-28 12:44:39,2024-12-29 12:44:39,EcomExpress,122.2
13430,13430,2024-04-04 13:15:48,2024-04-10 13:15:48,EcomExpress,54.53
13431,13431,2024-07-12 20:16:21,2024-07-18 20:16:21,DTDC,56.17
13432,13432,2025-02-28 21:37:07,2025-03-03 21:37:07,XpressBees,103.47
13433,13433,2024-01-25 01:59:21,2024-01-27 01:59:21,DTDC,125.98
13434,13434,2024-11-08 16:51:08,2024-11-11 16:51:08,XpressBees,78.61
13435,13435,2024-03-06 14:01:55,2024-03-12 14:01:55,DTDC,37.49
13436,13436,2024-02-07 12:03:55,2024-02-09 12:03:55,BlueDart,115.18
13437,13437,2024-07-29 01:06:19,2024-08-01 01:06:19,Delhivery,98.77
13438,13438,2024-10-31 09:05:45,2024-11-07 09:05:45,Delhivery,167.2
13439,13439,2025-01-03 07:32:56,2025-01-08 07:32:56,EcomExpress,20.98
13440,13440,2025-03-13 22:28:24,2025-03-18 22:28:24,DTDC,192.93
13441,13441,2024-11-11 12:33:49,2024-11-16 12:33:49,EcomExpress,180.93
13442,13442,2025-06-24 01:17:27,2025-06-27 01:17:27,BlueDart,70.53
13443,13443,2025-02-03 02:31:30,2025-02-05 02:31:30,XpressBees,20.45
13444,13444,2024-07-09 07:00:18,2024-07-11 07:00:18,BlueDart,133.5
13445,13445,2025-04-02 18:04:18,2025-04-03 18:04:18,BlueDart,137.91
13446,13446,2024-02-20 15:40:34,2024-02-23 15:40:34,DTDC,195.93
13447,13447,2025-07-07 21:05:19,2025-07-13 21:05:19,XpressBees,147.09
13448,13448,2025-07-02 20:10:05,2025-07-06 20:10:05,BlueDart,30.53
13449,13449,2024-11-03 08:13:47,2024-11-09 08:13:47,Delhivery,198.3
13450,13450,2025-03-25 11:48:21,2025-03-29 11:48:21,Delhivery,79.58
13451,13451,2024-06-04 02:33:31,2024-06-07 02:33:31,Delhivery,130.05
13452,13452,2025-03-14 15:07:23,2025-03-16 15:07:23,BlueDart,76.36
13453,13453,2025-03-12 05:20:20,2025-03-16 05:20:20,DTDC,187.21
13454,13454,2024-09-16 02:52:35,2024-09-19 02:52:35,EcomExpress,90.15
13455,13455,2024-06-25 13:39:09,2024-07-02 13:39:09,DTDC,94.69
13456,13456,2024-07-08 19:52:13,2024-07-13 19:52:13,XpressBees,98.27
13457,13457,2024-11-26 22:05:11,2024-12-02 22:05:11,DTDC,197.39
13458,13458,2024-04-22 19:00:35,2024-04-29 19:00:35,DTDC,178.67
13459,13459,2024-07-25 02:26:02,2024-07-30 02:26:02,XpressBees,37.69
13460,13460,2024-11-01 23:29:51,2024-11-07 23:29:51,BlueDart,65.13
13461,13461,2024-05-27 15:34:11,2024-06-02 15:34:11,Delhivery,56.27
13462,13462,2024-03-25 13:11:57,2024-03-31 13:11:57,BlueDart,26.31
13463,13463,2024-01-17 15:11:40,2024-01-19 15:11:40,EcomExpress,20.1
13464,13464,2025-06-28 23:49:20,2025-06-30 23:49:20,DTDC,25.45
13465,13465,2024-03-16 14:29:56,2024-03-21 14:29:56,BlueDart,83.11
13466,13466,2024-05-16 00:29:02,2024-05-21 00:29:02,EcomExpress,37.45
13467,13467,2024-03-05 05:53:00,2024-03-10 05:53:00,BlueDart,97.15
13468,13468,2025-06-24 15:17:29,2025-06-29 15:17:29,BlueDart,103.54
13469,13469,2025-05-26 16:38:43,2025-05-30 16:38:43,BlueDart,86.96
13470,13470,2025-04-06 06:17:25,2025-04-10 06:17:25,XpressBees,151.15
13471,13471,2024-08-10 12:12:26,2024-08-16 12:12:26,DTDC,121.51
13472,13472,2024-09-16 02:14:01,2024-09-21 02:14:01,BlueDart,182.63
13473,13473,2024-06-11 08:26:22,2024-06-15 08:26:22,DTDC,112.66
13474,13474,2024-01-08 05:49:09,2024-01-14 05:49:09,BlueDart,79.97
13475,13475,2025-06-29 15:32:57,2025-07-01 15:32:57,Delhivery,37.35
13476,13476,2024-10-22 09:45:36,2024-10-26 09:45:36,XpressBees,133.42
13477,13477,2025-04-01 04:03:24,2025-04-05 04:03:24,BlueDart,133.34
13478,13478,2025-01-08 17:23:38,2025-01-10 17:23:38,XpressBees,101.87
13479,13479,2024-11-08 04:34:56,2024-11-13 04:34:56,EcomExpress,154.48
13480,13480,2025-01-20 15:10:46,2025-01-21 15:10:46,BlueDart,25.51
13481,13481,2024-12-22 19:05:17,2024-12-25 19:05:17,DTDC,94.4
13482,13482,2025-05-18 14:34:22,2025-05-25 14:34:22,BlueDart,65.16
13483,13483,2025-04-02 00:19:02,2025-04-08 00:19:02,EcomExpress,34.55
13484,13484,2024-08-10 12:37:23,2024-08-13 12:37:23,BlueDart,150.21
13485,13485,2025-05-03 01:35:37,2025-05-08 01:35:37,DTDC,112.27
13486,13486,2024-09-09 13:12:53,2024-09-16 13:12:53,Delhivery,107.68
13487,13487,2025-02-01 13:01:44,2025-02-07 13:01:44,BlueDart,155.92
13488,13488,2025-04-07 06:10:08,2025-04-13 06:10:08,XpressBees,116.03
13489,13489,2024-01-25 21:28:24,2024-02-01 21:28:24,DTDC,111.99
13490,13490,2025-08-18 01:59:06,2025-08-25 01:59:06,BlueDart,168.91
13491,13491,2025-04-02 12:30:24,2025-04-08 12:30:24,BlueDart,44.88
13492,13492,2025-08-09 08:44:16,2025-08-12 08:44:16,XpressBees,153.58
13493,13493,2024-08-06 17:01:53,2024-08-08 17:01:53,EcomExpress,21.98
13494,13494,2025-08-06 01:55:06,2025-08-08 01:55:06,DTDC,117.53
13495,13495,2025-08-12 17:40:26,2025-08-16 17:40:26,Delhivery,158.49
13496,13496,2024-09-07 00:13:57,2024-09-10 00:13:57,Delhivery,34.44
13497,13497,2024-09-27 06:53:48,2024-10-03 06:53:48,BlueDart,24.42
13498,13498,2024-06-15 02:26:53,2024-06-18 02:26:53,Delhivery,152.28
13499,13499,2024-03-07 00:54:09,2024-03-08 00:54:09,EcomExpress,126.5
13500,13500,2025-07-14 22:03:34,2025-07-21 22:03:34,EcomExpress,56.45
13501,13501,2024-08-05 17:58:46,2024-08-09 17:58:46,BlueDart,149.52
13502,13502,2025-04-05 19:37:16,2025-04-06 19:37:16,Delhivery,27.52
13503,13503,2025-02-24 14:13:59,2025-03-01 14:13:59,DTDC,105.95
13504,13504,2025-08-10 04:15:45,2025-08-11 04:15:45,EcomExpress,192.6
13505,13505,2025-07-16 00:47:29,2025-07-23 00:47:29,EcomExpress,180.31
13506,13506,2025-08-12 08:11:23,2025-08-18 08:11:23,XpressBees,70.0
13507,13507,2024-01-24 10:31:56,2024-01-31 10:31:56,EcomExpress,21.95
13508,13508,2025-02-01 22:48:34,2025-02-08 22:48:34,BlueDart,80.43
13509,13509,2024-09-12 23:45:53,2024-09-18 23:45:53,EcomExpress,41.11
13510,13510,2025-05-01 13:12:47,2025-05-07 13:12:47,Delhivery,187.94
13511,13511,2025-08-24 13:57:30,2025-08-26 13:57:30,XpressBees,88.3
13512,13512,2024-03-18 04:50:46,2024-03-19 04:50:46,XpressBees,134.34
13513,13513,2024-02-15 05:37:33,2024-02-18 05:37:33,XpressBees,33.09
13514,13514,2024-01-12 07:13:25,2024-01-19 07:13:25,BlueDart,40.89
13515,13515,2025-05-06 03:23:02,2025-05-09 03:23:02,DTDC,55.56
13516,13516,2025-04-20 07:04:42,2025-04-24 07:04:42,BlueDart,117.82
13517,13517,2024-07-06 17:17:53,2024-07-12 17:17:53,XpressBees,23.37
13518,13518,2024-06-12 09:17:44,2024-06-18 09:17:44,Delhivery,77.45
13519,13519,2024-08-16 15:54:20,2024-08-18 15:54:20,BlueDart,75.75
13520,13520,2025-06-09 11:05:32,2025-06-15 11:05:32,BlueDart,166.01
13521,13521,2024-12-15 21:23:40,2024-12-16 21:23:40,DTDC,99.65
13522,13522,2024-10-04 23:28:17,2024-10-09 23:28:17,Delhivery,122.29
13523,13523,2025-04-29 07:58:34,2025-05-05 07:58:34,Delhivery,110.91
13524,13524,2024-06-30 11:14:58,2024-07-03 11:14:58,Delhivery,50.06
13525,13525,2025-06-16 09:07:17,2025-06-19 09:07:17,EcomExpress,134.41
13526,13526,2024-09-14 22:08:25,2024-09-19 22:08:25,DTDC,125.2
13527,13527,2024-09-20 07:32:45,2024-09-22 07:32:45,Delhivery,153.3
13528,13528,2025-07-04 04:59:58,2025-07-07 04:59:58,Delhivery,92.32
13529,13529,2024-12-03 05:08:33,2024-12-08 05:08:33,BlueDart,123.28
13530,13530,2025-08-06 12:30:49,2025-08-07 12:30:49,XpressBees,161.85
13531,13531,2024-10-24 01:19:22,2024-10-29 01:19:22,XpressBees,193.08
13532,13532,2025-04-11 00:38:35,2025-04-17 00:38:35,Delhivery,36.2
13533,13533,2024-10-13 19:00:07,2024-10-20 19:00:07,BlueDart,130.34
13534,13534,2024-05-26 02:55:51,2024-06-02 02:55:51,EcomExpress,125.33
13535,13535,2024-08-18 07:49:00,2024-08-23 07:49:00,XpressBees,195.95
13536,13536,2024-09-01 13:16:08,2024-09-03 13:16:08,EcomExpress,101.09
13537,13537,2024-11-27 13:26:37,2024-12-02 13:26:37,DTDC,42.27
13538,13538,2024-09-08 00:58:02,2024-09-13 00:58:02,DTDC,157.01
13539,13539,2024-01-31 10:39:41,2024-02-04 10:39:41,DTDC,117.83
13540,13540,2024-03-26 02:28:49,2024-03-28 02:28:49,BlueDart,71.93
13541,13541,2025-03-15 09:14:20,2025-03-21 09:14:20,BlueDart,58.77
13542,13542,2024-03-17 20:04:27,2024-03-20 20:04:27,DTDC,199.67
13543,13543,2025-01-17 22:59:04,2025-01-24 22:59:04,EcomExpress,161.92
13544,13544,2024-12-26 00:46:01,2025-01-02 00:46:01,DTDC,159.81
13545,13545,2025-01-17 19:07:03,2025-01-22 19:07:03,DTDC,152.21
13546,13546,2024-11-17 08:59:19,2024-11-22 08:59:19,DTDC,199.58
13547,13547,2024-04-08 03:55:51,2024-04-15 03:55:51,Delhivery,184.27
13548,13548,2024-08-25 17:33:38,2024-08-27 17:33:38,DTDC,34.56
13549,13549,2024-11-19 19:36:33,2024-11-25 19:36:33,XpressBees,30.75
13550,13550,2024-02-13 23:07:33,2024-02-16 23:07:33,BlueDart,96.83
13551,13551,2024-10-24 13:17:07,2024-10-27 13:17:07,Delhivery,137.08
13552,13552,2024-07-05 00:18:45,2024-07-06 00:18:45,BlueDart,185.68
13553,13553,2025-05-17 01:57:56,2025-05-20 01:57:56,EcomExpress,144.2
13554,13554,2024-03-14 11:02:10,2024-03-16 11:02:10,BlueDart,32.42
13555,13555,2024-05-14 00:53:43,2024-05-19 00:53:43,DTDC,134.19
13556,13556,2025-04-10 10:14:44,2025-04-14 10:14:44,XpressBees,150.55
13557,13557,2024-12-09 06:45:05,2024-12-16 06:45:05,EcomExpress,28.01
13558,13558,2025-02-27 10:45:14,2025-03-03 10:45:14,XpressBees,32.97
13559,13559,2024-06-27 17:43:12,2024-06-30 17:43:12,XpressBees,108.13
13560,13560,2025-05-30 02:39:27,2025-05-31 02:39:27,DTDC,91.38
13561,13561,2024-02-10 06:51:54,2024-02-16 06:51:54,BlueDart,86.09
13562,13562,2025-01-05 04:28:26,2025-01-09 04:28:26,Delhivery,50.14
13563,13563,2025-07-19 00:14:08,2025-07-21 00:14:08,DTDC,54.91
13564,13564,2025-01-04 23:09:31,2025-01-11 23:09:31,DTDC,175.32
13565,13565,2024-07-30 15:38:05,2024-08-06 15:38:05,Delhivery,151.41
13566,13566,2024-12-07 16:36:48,2024-12-11 16:36:48,XpressBees,95.73
13567,13567,2024-03-13 21:12:19,2024-03-19 21:12:19,XpressBees,184.17
13568,13568,2024-04-07 07:28:25,2024-04-12 07:28:25,XpressBees,63.36
13569,13569,2024-12-21 12:19:41,2024-12-22 12:19:41,XpressBees,33.39
13570,13570,2025-06-01 09:58:37,2025-06-05 09:58:37,XpressBees,196.23
13571,13571,2024-03-20 00:46:54,2024-03-24 00:46:54,Delhivery,134.07
13572,13572,2025-01-01 03:47:34,2025-01-08 03:47:34,EcomExpress,116.72
13573,13573,2024-05-27 01:52:49,2024-05-28 01:52:49,XpressBees,113.0
13574,13574,2024-07-16 01:27:19,2024-07-18 01:27:19,EcomExpress,170.39
13575,13575,2025-06-05 09:12:30,2025-06-09 09:12:30,BlueDart,72.75
